year,record_type,number_scripts,npropname,ther_class,payer,unique_members,total_cost,cost_per_user,cost_per_script,cost_per_days_supply,cost_per_unit_dispensed,total_scripts_filled,yearly_pct_change_cost_per_script,total_cost_rank,cost_per_user_rank,cost_per_script_rank,cost_per_days_supply_rank,cost_per_unit_dispensed_rank,total_scripts_filled_rank,yearly_pct_change_cost_per_script_rank,days_supply_median,days_supply_mean,days_supply_stddev,quantity_median,quantity_mean,quantity_stddev,insurer_paid_median,insurer_paid_mean,insurer_paid_stddev,insurer_paid_sum,member_paid_median,member_paid_mean,member_paid_stddev,member_paid_sum,total_paid_median,total_paid_mean,total_paid_stddev,total_paid_sum,pct_total_pharm_spending,pct_scripts_0_18,pct_scripts_19_44,pct_scripts_45_64,pct_scripts_65_plus,pct_scripts_female,pct_scripts_male,pct_scripts_urban_core,pct_scripts_suburban,pct_scripts_micropolitan,pct_scripts_rural_smalltown
2020,Drug,217,PRUCALOPRIDE SUCCINATE,Gastrointestinal Products,MINNESOTA HEALTH CARE PROGRAMS,53,109344.62,2063.1,503.89,16.29,14.59,217,0.176,587,223,213,268,271,863,200,30.0,30.9,9.4,30.0,34.5,12.6,433.29,479.51,184.61,104054.5,0.0,2.11,10.12,459.25,435.11,503.89,184.8,109344.62,0.0000192317199648,,,,,0.718894009216589,0.28110599078341,0.626728110599078,0.211981566820276,0.105990783410138,0.0552995391705069
2020,Drug,2487,AMIODARONE HCL,Cardiovascular Agents,MINNESOTA HEALTH CARE PROGRAMS,585,32794.22,56.05,13.18,0.38,0.32,2487,0.347,796,830,949,1016,881,448,79,30.0,34.5,19.3,30.0,40.5,26.4,7.14,11.87,34.2,29531.28,0.0,1.24,5.47,3096.42,7.91,13.18,34.42,32794.22,5.7679038576e-6,0.0116606353035786,0.0985122637716123,0.804985926819461,0.0848411741053478,0.198632891033373,0.801367108966626,0.510253317249698,0.112585444310414,0.146361077603538,0.230800160836349
2020,Drug,200,PREDNISOLONE SODIUM PHOSPHATE,Endocrine and Metabolic Drugs,MEDICARE,125,4205.63,33.64,21.02,1.5,0.11,200,0.334,1134,1090,983,786,1171,971,46,7.0,13.9,16.0,125.0,184.7,151.2,9.09,14.1,14.91,2820.28,3.41,6.88,11.44,1377.08,17.77,21.02,17.97,4205.63,7.396934429e-7,,,,,0.64,0.36,0.44,0.12,0.135,0.305
2020,Drug,57350,NORGESTIMATE-ETHINYL ESTRADIOL,Endocrine and Metabolic Drugs,COMMERCIAL,15796,1563237.74,98.96,27.25,0.41,0.39,57350,0.228,175,838,929,1097,975,56,102,84.0,66.1,26.0,84.0,68.8,27.9,24.43,25.58,18.58,1467017.83,0.0,1.67,6.64,96204.25,25.0,27.25,17.61,1563237.74,0.0002749449442887,0.201011333914559,0.751578029642545,0.0474106364428945,0.0,0.998779424585876,0.0012205754141238,0.630549258936355,0.138186573670444,0.103068875326939,0.128195292066259
2020,Drug,1064,SILDENAFIL CITRATE (PULMONARY HYPERTENSION),Cardiovascular Agents,MINNESOTA HEALTH CARE PROGRAMS,185,636645.05,3441.32,598.35,20.0,6.06,1064,-0.363,260,158,187,233,399,583,1083,30.0,29.9,6.3,90.0,98.6,60.7,101.01,416.13,1024.07,442769.12,0.0,13.69,192.42,14574.66,142.1,598.35,1266.2,636645.05,0.00011197422716,0.409774436090225,0.226503759398496,0.363721804511278,0.0,0.569548872180451,0.430451127819548,0.56390977443609,0.118421052631578,0.140977443609022,0.176691729323308
2020,Drug,23211,MUPIROCIN,Topical Products,COMMERCIAL,20556,217364.74,10.57,9.36,0.77,0.41,23211,0.114,519,1208,1151,953,967,134,245,10.0,12.0,7.7,22.0,22.8,8.3,0.0,2.69,5.32,62579.58,5.99,6.66,5.34,154699.36,7.39,9.36,6.56,217364.74,0.00003823048459,0.353280772047735,0.279177975959674,0.316272457024686,0.0512687949679031,0.582353194606005,0.417646805393994,0.68695876954892,0.129421395028219,0.0830209814312179,0.100598853991641
2020,Drug,83,TETANUS-DIPHTHERIA TOXOIDS (TD),Biologicals,COMMERCIAL,83,4252.96,51.24,51.24,36.98,46.22,83,0.22,1117,979,750,198,216,1079,106,1.0,1.3,3.2,1.0,1.1,0.3,48.9,45.35,15.67,3764.26,0.0,5.85,17.17,485.73,49.5,51.24,21.51,4252.96,7.480179248e-7,0.0,0.253012048192771,0.53012048192771,0.216867469879518,0.493975903614457,0.506024096385542,,,,
2020,Drug,1958,ELVITEGRAVIR-COBICISTAT-EMTRICITABINE-TENOFOVIR ALAFENAMIDE,Anti-Infective Agents,MEDICARE,222,6889651.84,31034.46,3518.71,111.17,111.43,1958,0.091,78,80,100,118,133,542,246,30.0,31.6,9.9,30.0,31.5,9.6,3393.53,3377.6,1055.67,6613351.8,0.0,133.72,369.99,261837.44,3402.48,3518.71,1091.57,6889651.84,0.0012117638237917,0.0,0.132277834525025,0.555158324821246,0.312563840653728,0.203268641470888,0.796731358529111,0.867211440245148,0.0127681307456588,0.026046986721144,0.093973442288049
2020,Drug,174,SIMPLE SYRUP,Miscellaneous Products,MINNESOTA HEALTH CARE PROGRAMS,34,1210.19,35.59,6.95,0.27,0.04,174,0.205,1111,943,1079,1063,1154,898,166,29.0,24.8,7.7,84.0,158.5,189.6,3.36,5.62,5.9,979.59,0.0,0.0,0.01,0.12,4.36,6.95,6.95,1210.19,2.128503001e-7,,,,,0.436781609195402,0.563218390804597,,,,
2020,Drug,25183,MUPIROCIN,Topical Products,MEDICARE,18197,244469.3,13.43,9.7,0.73,0.41,25183,-0.185,600,1232,1144,970,956,174,1114,10.0,13.2,9.4,22.0,23.4,10.1,2.89,4.59,7.25,115723.26,4.07,5.09,5.01,128397.6,8.12,9.7,7.77,244469.3,0.000042997681254,0.0,0.0511456141047532,0.144422824921574,0.804431560973672,0.586030258507723,0.413969741492276,0.57491164674582,0.101139657705595,0.130008338958821,0.193940356589762
2020,Drug,67,OLMESARTAN MEDOXOMIL,Cardiovascular Agents,MINNESOTA HEALTH CARE PROGRAMS,14,813.27,58.09,12.13,0.31,0.3,67,-0.311,1126,822,975,1039,904,1049,1066,30.0,38.0,20.6,30.0,40.0,20.5,10.64,10.24,8.94,686.66,1.0,1.88,2.33,126.06,11.64,12.13,8.66,813.27,1.430393273e-7,,,,,0.507462686567164,0.492537313432835,,,,
2020,Drug,268,PODOFILOX,Topical Products,COMMERCIAL,190,54148.94,284.99,202.04,11.38,50.46,268,0.086,799,569,465,378,210,839,318,15.0,17.7,11.3,4.0,4.0,2.3,32.39,146.27,241.12,39201.69,30.0,55.71,127.47,14932.45,53.87,202.04,265.49,54148.94,9.523808766e-6,,,,,0.276119402985074,0.723880597014925,0.660447761194029,0.0932835820895522,0.0895522388059701,0.156716417910447
2020,Drug,157,EMTRICITABINE-RILPIVIRINE-TENOFOVIR DISOPROXIL FUMARATE,Anti-Infective Agents,COMMERCIAL,26,563053.1,21655.88,3586.32,95.27,95.27,157,0.115,338,95,105,130,152,942,242,30.0,37.6,20.1,30.0,37.6,20.1,2812.21,3302.58,1913.98,518505.46,75.0,279.84,637.09,43934.99,2905.3,3586.32,1910.15,563053.1,0.0000990307483307,0.0,0.426751592356687,0.573248407643312,0.0,0.458598726114649,0.54140127388535,1.0,0.0,0.0,0.0
2020,Drug,167,BACITRACIN-POLYMYXIN B (OPHTH),Topical Products,MINNESOTA HEALTH CARE PROGRAMS,128,5291.88,41.34,31.68,3.07,7.93,167,0.225,1017,909,699,530,360,904,146,7.0,10.2,6.8,4.0,3.9,1.1,14.29,30.52,86.18,5098.25,0.0,1.03,2.39,172.81,14.92,31.68,85.93,5291.88,9.307449625e-7,,,,,0.574850299401197,0.425149700598802,,,,
2020,Drug,2693,LOTEPREDNOL ETABONATE,Topical Products,MEDICARE,1110,688941.19,620.66,255.82,6.95,40.56,2693,-0.039,395,480,411,469,220,493,799,30.0,36.7,27.2,5.0,6.3,5.7,173.1,189.34,142.62,509903.69,45.0,66.1,83.0,178009.68,210.94,255.82,141.17,688941.19,0.0001211721622731,0.0,0.0297066468622354,0.0898626067582621,0.880430746379502,0.726698848867434,0.273301151132565,0.645748236167842,0.0805792796138135,0.117341255105829,0.156331229112513
2020,Drug,329,MACITENTAN,Cardiovascular Agents,COMMERCIAL,45,3385741.11,75238.69,10291.0,342.27,342.79,329,0.059,93,30,42,47,66,799,410,30.0,30.0,3.6,30.0,30.0,3.7,10381.13,10090.65,1704.64,3319824.13,30.0,166.64,762.98,54826.16,10381.13,10291.0,1345.4,3385741.11,0.0005954899738188,0.0,0.243161094224924,0.586626139817629,0.170212765957446,0.68693009118541,0.313069908814589,0.531914893617021,0.127659574468085,0.258358662613981,0.0820668693009118
2020,Drug,23,AMITRIPTYLINE HCL (BULK),Miscellaneous Products,COMMERCIAL,12,898.62,74.88,39.07,1.53,0.5,23,0.011,1219,892,830,772,908,1255,614,30.0,25.5,7.9,60.0,77.3,40.5,11.6,11.35,12.63,261.09,30.54,27.71,21.34,637.53,30.99,39.07,25.8,898.62,1.580508322e-7,,,,,,,,,,
2020,Drug,830,ESTRADIOL VALERATE,Endocrine and Metabolic Drugs,MINNESOTA HEALTH CARE PROGRAMS,254,99211.47,390.59,119.53,3.53,21.93,830,-0.129,612,418,418,502,237,623,939,30.0,33.8,14.6,5.0,5.4,3.2,103.49,115.95,42.07,96245.13,1.0,1.72,4.53,1429.27,103.49,119.53,41.19,99211.47,0.0000174494841021,,,,,0.413253012048192,0.586746987951807,0.756626506024096,0.0734939759036144,0.072289156626506,0.0975903614457831
2020,Drug,280,ACETIC ACID,Genitourinary Products,MINNESOTA HEALTH CARE PROGRAMS,99,4995.23,50.45,17.84,0.98,0.14,280,-0.165,1024,859,862,791,1046,823,975,15.0,18.1,11.0,30.0,120.4,192.1,9.08,16.43,23.12,4600.8,0.0,0.98,2.38,274.41,11.49,17.84,23.18,4995.23,8.785696499e-7,0.182142857142857,0.239285714285714,0.528571428571428,0.05,0.475,0.525,0.642857142857142,0.0821428571428571,0.0892857142857142,0.185714285714285
2020,Drug,67,CALCIUM CARBONATE-VITAMIN D W/ MINERALS,Nutritional Products,MEDICARE,13,431.99,33.23,6.44,0.18,0.12,67,-0.272,1264,1094,1195,1214,1159,1142,1168,30.0,35.2,17.3,60.0,50.9,29.2,6.16,6.44,2.67,431.99,0.0,0.0,0.0,0.0,6.16,6.44,2.67,431.99,7.59791447e-8,0.0,0.0,0.0,1.0,,,,,,
2020,Drug,410,PNEUMOCOCCAL VAC POLYVALENT,Biologicals,MINNESOTA HEALTH CARE PROGRAMS,410,49885.73,121.67,121.67,48.95,113.63,410,0.019,723,649,416,141,101,747,615,1.0,2.4,6.3,1.0,1.0,1.4,122.08,121.09,10.07,49649.22,0.0,0.19,1.8,79.08,122.08,121.67,10.09,49885.73,8.7739880535e-6,0.0,0.27560975609756,0.604878048780487,0.119512195121951,0.551219512195121,0.448780487804878,0.702439024390243,0.073170731707317,0.0829268292682926,0.141463414634146
2020,Drug,380,ABEMACICLIB,Antineoplastic Agents,MEDICARE,63,4872944.53,77348.32,12823.53,444.61,221.22,380,0.017,115,31,29,27,87,862,563,28.0,28.8,7.1,56.0,57.9,18.6,12363.6,12034.97,3603.95,4573289.66,642.35,767.85,1045.89,291783.26,13149.9,12823.53,3945.37,4872944.53,0.000857061871039,,,,,1.0,0.0,0.586842105263157,0.107894736842105,0.105263157894736,0.2
2020,Drug,247682,OMEPRAZOLE,Gastrointestinal Products,MINNESOTA HEALTH CARE PROGRAMS,60254,1857773.42,30.83,7.5,0.21,0.17,247682,-0.297,123,975,1068,1099,1015,6,1059,30.0,34.2,17.1,30.0,41.7,33.5,2.89,6.56,26.97,1625712.77,0.0,0.83,2.19,207174.89,3.78,7.5,27.01,1857773.42,0.0003267483866293,0.0773289944364144,0.364031298196881,0.519799581721723,0.0388401256449802,0.605433580155199,0.3945664198448,0.632161400505486,0.0772805452152356,0.124139016965302,0.166419037313975
2020,Drug,208,MAGNESIUM,Nutritional Products,MEDICARE,64,693.47,10.83,3.33,0.06,0.04,208,0.132,1240,1248,1268,1280,1258,967,157,30.0,47.7,28.2,60.0,74.2,60.5,2.3,3.24,2.14,674.98,0.0,0.08,0.55,17.24,2.55,3.33,2.08,693.47,1.219686971e-7,,,,,0.788461538461538,0.211538461538461,0.591346153846153,0.149038461538461,0.129807692307692,0.129807692307692
2020,Drug,47,MELATONIN-PYRIDOXINE,Miscellaneous Products,MEDICARE,15,291.33,19.42,6.19,0.2,0.07,47,,1274,1188,1199,1197,1207,1196,,31.0,30.6,13.7,90.0,78.5,27.1,7.57,5.69,2.91,267.63,0.0,0.5,1.51,23.7,7.57,6.19,2.2,291.33,5.12396218e-8,0.0,0.0,0.0,1.0,0.76595744680851,0.234042553191489,,,,
2020,Drug,226,PEDIATRIC MULTIVITAMINS W/FL,Nutritional Products,COMMERCIAL,82,1791.59,21.84,7.92,0.14,0.14,226,-0.01,1186,1113,1181,1225,1163,877,714,30.0,53.2,28.3,30.0,52.8,28.0,2.79,4.02,4.56,909.94,0.0,3.9,5.03,881.65,7.14,7.92,3.96,1791.59,3.151079328e-7,,,,,0.5,0.5,0.13716814159292,0.278761061946902,0.141592920353982,0.442477876106194
2020,Drug,6880,CALCIUM CARBONATE,Nutritional Products,MINNESOTA HEALTH CARE PROGRAMS,1322,24122.49,18.24,3.5,0.11,0.06,6880,-0.174,841,1067,1139,1138,1126,276,984,30.0,30.7,13.4,60.0,55.5,33.6,1.89,2.8,3.01,19325.35,0.0,0.69,1.86,4753.74,2.39,3.5,3.32,24122.49,4.2427050597e-6,0.0125,0.205668604651162,0.53313953488372,0.248691860465116,0.739098837209302,0.260901162790697,0.613226744186046,0.0845930232558139,0.123837209302325,0.178343023255813
2020,Drug,208,MACITENTAN,Cardiovascular Agents,MINNESOTA HEALTH CARE PROGRAMS,31,2061479.49,66499.33,9910.95,339.05,339.05,208,0.037,114,16,34,34,50,872,559,30.0,29.2,3.2,30.0,29.2,3.2,10229.11,9901.42,1274.77,2059497.25,0.0,1.36,4.26,284.9,10229.11,9910.95,1278.75,2061479.49,0.000362576560831,0.0,0.365384615384615,0.581730769230769,0.0528846153846153,0.524038461538461,0.475961538461538,0.725961538461538,0.0913461538461538,0.0625,0.120192307692307
2020,Drug,3018,FLUPHENAZINE HCL,Central Nervous System Drugs,MEDICARE,340,1262395.58,3712.92,418.28,13.74,6.29,3018,0.206,302,216,316,352,465,468,86,30.0,30.4,16.6,56.0,66.4,61.6,302.2,408.52,354.91,1232929.99,0.0,9.59,58.99,28971.3,306.4,418.28,362.43,1262395.58,0.0002220323073913,0.0,0.229953611663353,0.491716368455931,0.278330019880715,0.440026507620941,0.559973492379058,0.700463883366467,0.062624254473161,0.113320079522862,0.123591782637508
2020,Drug,30,DORNASE ALFA,Respiratory Agents,MEDICARE,11,153808.3,13982.57,5126.94,176.79,45.57,30,,674,124,79,87,213,1233,,30.0,29.0,3.8,112.5,112.5,38.1,5144.4,5023.09,1767.82,150692.85,0.0,95.88,248.55,2876.41,5186.68,5126.94,1661.9,153808.3,0.0000270520685322,0.0,0.566666666666666,0.0,0.433333333333333,0.366666666666666,0.633333333333333,,,,
2020,Drug,3119,PREDNISOLONE SODIUM PHOSPHATE,Endocrine and Metabolic Drugs,COMMERCIAL,2577,34715.73,13.47,11.13,1.42,0.18,3119,0.159,869,1181,1128,784,1127,385,160,5.0,7.8,9.3,40.0,61.4,71.2,0.0,4.66,13.87,14561.4,5.0,6.46,7.6,20153.49,7.05,11.13,15.81,34715.73,6.1058623436e-6,,,,,0.414876563000961,0.585123436999038,0.536389868547611,0.168323180506572,0.122795767874318,0.172491183071497
2020,Drug,49,PITOLISANT HCL,Stimulants/Anti-Obesity/Anorexia,COMMERCIAL,15,351641.39,23442.75,7176.35,316.79,190.69,49,,428,91,59,50,105,1159,,23.0,22.6,13.7,30.0,37.6,28.0,5844.04,6686.01,6252.83,327614.58,0.0,390.09,1105.41,19114.76,5844.04,7176.35,6058.67,351641.39,0.0000618472929032,0.0,0.673469387755102,0.326530612244897,0.0,0.612244897959183,0.387755102040816,,,,
2020,Drug,206,OMALIZUMAB,Respiratory Agents,MINNESOTA HEALTH CARE PROGRAMS,36,755160.48,20976.68,3665.82,127.56,1125.42,206,0.065,233,72,71,77,23,873,461,28.0,28.7,5.6,2.0,3.2,1.8,2273.64,3143.43,2035.16,647547.46,3.0,7.62,10.75,1570.4,2328.86,3665.82,2032.58,755160.48,0.0001328189249721,0.208737864077669,0.485436893203883,0.305825242718446,0.0,0.519417475728155,0.480582524271844,,,,
2020,Drug,2295,CYCLOSPORINE MODIFIED (FOR MICROEMULSION),Miscellaneous Products,MEDICARE,392,488530.97,1246.25,212.86,4.4,1.12,2295,0.058,460,362,451,545,730,519,369,30.0,48.2,28.2,150.0,189.9,149.6,125.2,165.17,143.72,379085.23,20.0,47.14,76.33,108205.65,168.48,212.86,168.88,488530.97,0.0000859236678421,,,,,0.467538126361655,0.532461873638344,0.586928104575163,0.123311546840958,0.113289760348583,0.176470588235294
2020,Drug,6659,MEDROXYPROGESTERONE ACETATE,Endocrine and Metabolic Drugs,MINNESOTA HEALTH CARE PROGRAMS,2915,46444.36,15.93,6.97,0.28,0.27,6659,-0.054,735,1086,1078,1062,922,285,808,30.0,24.8,18.7,15.0,25.0,28.5,2.91,5.7,24.14,37985.81,1.0,1.24,1.89,8295.35,3.9,6.97,24.08,46444.36,8.1687139748e-6,,,,,0.978975822195524,0.0210241778044751,0.656404865595434,0.0669770235771136,0.129148520798918,0.147469590028532
2020,Drug,30094,ATENOLOL,Cardiovascular Agents,MINNESOTA HEALTH CARE PROGRAMS,4462,213408.01,47.82,7.09,0.19,0.16,30094,0.101,453,877,1076,1109,1024,115,360,30.0,36.0,18.6,30.0,42.0,29.8,2.44,5.9,31.84,177733.98,1.0,1.16,1.72,34953.81,3.55,7.09,31.75,213408.01,0.0000375345681074,0.0234598258789127,0.202831129128729,0.734265966637868,0.0394430783544892,0.557885292749385,0.442114707250614,0.54532464943178,0.115870273144148,0.150860636671761,0.187944440752309
2020,Drug,3421,PHENOBARBITAL,Central Nervous System Drugs,MINNESOTA HEALTH CARE PROGRAMS,586,157275.77,268.38,45.97,1.67,0.27,3421,-0.025,509,465,603,666,926,386,746,30.0,27.4,10.1,60.0,166.7,225.3,31.94,41.07,46.95,140526.35,0.0,1.0,4.17,3446.26,35.27,45.97,48.53,157275.77,0.0000276619331238,0.328851213095586,0.358082432037415,0.297573808827828,0.0154925460391698,0.479099678456591,0.520900321543408,0.703010815551008,0.0643086816720257,0.119847997661502,0.112832505115463
2020,Drug,1072,BRIVARACETAM,Neuromuscular Drugs,MEDICARE,116,1740353.44,15003.04,1623.46,51.09,20.13,1072,0.128,242,121,138,174,303,657,164,30.0,31.7,13.0,60.0,80.6,49.6,1261.08,1588.83,991.14,1703233.22,0.0,30.29,147.04,32476.21,1261.1,1623.46,999.98,1740353.44,0.0003060963584487,0.0,0.370335820895522,0.463619402985074,0.166044776119402,0.552238805970149,0.44776119402985,0.752798507462686,0.0979477611940298,0.0746268656716417,0.0746268656716417
2020,Drug,405,HYPROMELLOSE (OPHTH),Topical Products,MINNESOTA HEALTH CARE PROGRAMS,199,7231.28,36.33,17.85,0.74,1.4,405,-0.065,986,934,861,874,569,754,834,30.0,24.1,10.8,10.0,12.6,5.2,9.9,15.87,12.77,6429.14,0.0,1.98,5.11,802.14,12.08,17.85,12.44,7231.28,1.2718499725e-6,0.0765432098765432,0.155555555555555,0.516049382716049,0.251851851851851,0.624691358024691,0.375308641975308,,,,
2020,Drug,45,CALCITRIOL (TOPICAL),Topical Products,COMMERCIAL,29,29939.11,1032.38,665.31,18.12,5.39,45,0.006,885,356,250,286,490,1167,633,30.0,36.7,16.3,100.0,123.3,111.6,536.46,646.92,635.18,29111.74,10.0,18.18,31.74,818.4,563.95,665.31,628.42,29939.11,5.2657421967e-6,,,,,0.577777777777777,0.422222222222222,,,,
2020,Drug,660,OMALIZUMAB,Respiratory Agents,COMMERCIAL,115,1924518.69,16734.94,2915.93,99.74,1128.08,660,-0.057,151,102,115,123,28,647,887,28.0,29.2,9.1,2.0,2.5,1.5,2231.26,2449.85,1671.02,1616905.78,50.0,465.83,665.26,307451.07,2268.3,2915.93,1489.13,1924518.69,0.000338487659596,0.168181818181818,0.372727272727272,0.366666666666666,0.0924242424242424,0.639393939393939,0.36060606060606,0.778787878787878,0.0803030303030303,0.0515151515151515,0.0893939393939393
2020,Drug,296,AMLODIPINE BESYLATE-VALSARTAN,Cardiovascular Agents,COMMERCIAL,101,15950.89,157.92,53.88,0.79,0.78,296,0.177,974,701,744,941,802,814,142,90.0,68.0,28.8,90.0,69.0,30.1,16.51,29.47,41.69,8725.55,20.0,24.4,22.69,7225.34,47.93,53.88,41.23,15950.89,2.8054699871e-6,0.0,0.192567567567567,0.706081081081081,0.101351351351351,0.14527027027027,0.854729729729729,0.706081081081081,0.111486486486486,0.0439189189189189,0.138513513513513
2020,Drug,8697,LINACLOTIDE,Gastrointestinal Products,MEDICARE,1984,5715200.87,2880.64,657.14,15.31,15.02,8697,0.094,97,252,256,326,333,295,232,30.0,42.9,25.2,30.0,43.7,26.8,464.03,597.39,378.12,5195509.31,3.9,58.71,125.71,510667.29,471.07,657.14,398.21,5715200.87,0.0010051993657736,0.0,0.0958951362538806,0.354605036219385,0.549499827526733,0.732896401057836,0.267103598942163,0.584569391744279,0.0791077383005634,0.139013452914798,0.197309417040358
2020,Drug,7139,DEXTROAMPHETAMINE SULFATE,Stimulants/Anti-Obesity/Anorexia,MINNESOTA HEALTH CARE PROGRAMS,1023,781999.26,764.41,109.53,3.73,1.75,7139,0.004,227,336,435,494,538,272,664,30.0,29.3,3.3,60.0,62.2,40.4,74.8,104.25,96.82,744274.44,0.0,1.07,3.58,7699.27,79.21,109.53,96.05,781999.26,0.0001375393757923,,,,,0.456226362235607,0.543773637764392,0.550917495447541,0.123126488303683,0.113181117803613,0.21277489844516
2020,Drug,7190,DEXTROMETHORPHAN-GUAIFENESIN,Respiratory Agents,MINNESOTA HEALTH CARE PROGRAMS,4781,185264.55,38.75,25.76,3.77,0.13,7190,-0.179,476,915,758,490,1057,269,991,5.0,6.8,7.1,120.0,189.8,114.5,3.67,25.12,92.91,180617.16,0.0,0.64,1.7,4647.39,4.24,25.76,92.78,185264.55,0.0000325846479233,0.103477051460361,0.283310152990264,0.463282336578581,0.149930458970792,0.612378303198887,0.387621696801112,0.782058414464534,0.03115438108484,0.0891515994436717,0.0976356050069541
2020,Drug,678,TEMOZOLOMIDE,Antineoplastic Agents,COMMERCIAL,130,892420.67,6864.77,1316.25,50.98,93.35,678,-0.257,254,138,161,174,157,644,1158,28.0,25.8,6.8,10.0,14.0,10.8,797.28,1255.34,1666.57,851125.06,0.0,59.79,233.91,40538.64,809.92,1316.25,1677.14,892420.67,0.0001569604834356,,,,,0.365781710914454,0.634218289085545,0.668141592920353,0.113569321533923,0.116519174041297,0.101769911504424
2020,Drug,7888,OLMESARTAN MEDOXOMIL,Cardiovascular Agents,MEDICARE,1840,453973.6,246.72,57.55,0.84,0.8,7888,-0.257,480,656,751,940,804,314,1161,90.0,68.0,30.1,90.0,71.1,39.5,19.37,42.14,74.05,332433.23,6.0,15.33,38.44,120973.38,29.34,57.55,92.93,453973.6,0.0000798456581278,0.0,0.0045638945233265,0.0432302231237322,0.952205882352941,0.648453346855983,0.351546653144016,0.467418864097363,0.093813387423935,0.161257606490872,0.277510141987829
2020,Drug,81,SOFOSBUVIR-VELPATASVIR,Anti-Infective Agents,MINNESOTA HEALTH CARE PROGRAMS,26,628755.38,24182.89,7762.41,277.22,277.22,81,-0.647,262,59,41,43,58,1022,1119,28.0,28.0,0.0,28.0,28.0,0.0,7939.83,7613.24,934.88,616673.17,0.0,5.45,9.81,442.0,7991.6,7762.41,499.36,628755.38,0.0001105865784211,,,,,0.407407407407407,0.592592592592592,,,,
2020,Drug,550,VALPROATE SODIUM,Neuromuscular Drugs,COMMERCIAL,94,15317.18,162.94,27.84,0.89,0.06,550,-0.219,980,693,923,913,1233,691,1129,30.0,31.0,13.9,360.0,408.2,263.5,12.26,20.68,29.07,11378.08,0.0,7.16,14.08,3938.45,18.53,27.84,29.14,15317.18,2.6940119816e-6,,,,,0.483636363636363,0.516363636363636,0.645454545454545,0.138181818181818,0.129090909090909,0.0872727272727272
2020,Drug,4643,MOMETASONE FUROATE (NASAL),Respiratory Agents,COMMERCIAL,1854,559617.88,301.84,120.52,2.59,4.54,4643,-0.234,340,563,562,666,512,329,1137,30.0,46.4,26.7,17.0,26.4,16.2,61.61,91.09,102.04,422975.18,18.0,29.39,39.52,136477.26,79.61,120.52,107.09,559617.88,0.0000984265559246,0.0839974154641395,0.24036183502046,0.572905449063105,0.102735300452293,0.612965754899849,0.38703424510015,0.705793667887141,0.114581089812621,0.0725823820805513,0.107042860219685
2020,Drug,2023,AMILORIDE HCL,Cardiovascular Agents,MEDICARE,455,44658.2,98.14,22.07,0.35,0.22,2023,-0.095,879,887,972,1124,1058,535,976,90.0,61.9,31.8,90.0,96.5,78.9,6.42,11.39,16.23,23049.16,5.91,10.65,14.92,21545.34,17.54,22.07,20.83,44658.2,7.8545610797e-6,0.0,0.069698467622343,0.16955017301038,0.760751359367276,0.531389026198714,0.468610973801285,0.553633217993079,0.100346020761245,0.0968858131487889,0.249134948096885
2020,Drug,327,AMLODIPINE BENZOATE,Cardiovascular Agents,MINNESOTA HEALTH CARE PROGRAMS,75,122935.68,1639.14,375.95,12.5,3.17,327,0.067,554,240,263,321,478,793,459,30.0,30.0,9.1,120.0,118.5,94.9,345.84,361.25,325.08,118129.52,0.0,0.44,2.81,145.19,396.06,375.95,322.17,122935.68,0.00002162213899,,,,,0.458715596330275,0.541284403669724,0.675840978593272,0.140672782874617,0.119266055045871,0.0642201834862385
2020,Drug,5097,FLUVOXAMINE MALEATE,Central Nervous System Drugs,COMMERCIAL,981,375419.48,382.69,73.65,1.66,0.97,5097,0.024,422,520,668,753,748,316,559,30.0,44.1,26.7,60.0,75.4,62.7,17.59,56.0,155.87,285443.7,10.07,17.58,25.57,89644.32,33.8,73.65,159.22,375419.48,0.0000660294242982,0.192466156562683,0.525603296056503,0.251324308416715,0.0306062389640965,0.609378065528742,0.390621934471257,0.726505787718265,0.115165783794388,0.075927015891701,0.0824014125956444
2020,Drug,21363,CELECOXIB,Analgesics and Anesthetics,COMMERCIAL,8176,770326.57,94.21,36.05,0.77,0.48,21363,-0.374,275,847,857,952,923,140,1208,30.0,46.5,29.5,60.0,73.9,55.6,2.41,19.56,84.8,417975.75,10.94,16.48,21.82,352126.51,21.27,36.05,89.42,770326.57,0.0001354863629845,0.0091279314702991,0.148715068108411,0.710574357534054,0.131582642887234,0.623133455039086,0.376866544960913,0.629312362495904,0.132472031081776,0.0983476103543509,0.139867996067967
2020,Drug,42,IODOQUINOL-HC,Topical Products,COMMERCIAL,35,3657.57,104.5,87.08,5.97,3.3,42,-0.012,1127,821,627,498,552,1181,728,12.0,14.5,8.8,28.0,26.3,8.0,49.03,64.38,52.7,2704.19,11.81,22.69,33.57,953.38,60.05,87.08,44.62,3657.57,6.432997068e-7,,,,,0.476190476190476,0.523809523809523,,,,
2020,Drug,57,PODOFILOX,Topical Products,MEDICARE,34,3860.99,113.55,67.73,3.49,18.04,57,0.166,1136,847,696,593,312,1165,114,15.0,19.3,9.8,4.0,3.7,1.5,43.73,42.11,45.5,2400.47,10.0,25.6,29.56,1459.62,69.95,67.73,38.23,3860.99,6.790775665e-7,,,,,0.280701754385964,0.719298245614035,,,,
