row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_median,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_median,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_median
415297,2021,079,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,43,Hospital Inpatient Professional Services,1337,529,439,71991.85,136.09,68.2,71981.35,136.07,68.2,10.5,0.01,0.0
420217,2021,107,Norman,MEDICARE,3,45 to 64 years,M,16,Independent Lab,103,35,184,7606.63,217.33,75.0,7438.95,212.54,75.0,167.68,4.79,0.0
415298,2021,079,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,235,Hospital Outpatient,8008,1659,2688,703023.31,423.76,117.35,701341.73,422.74,115.67,1681.58,1.01,0.0
420220,2021,107,Norman,MEDICARE,3,45 to 64 years,M,41,Other,330,145,492,24254.49,167.27,62.73,19596.82,135.15,47.58,4657.67,32.12,8.63
415299,2021,079,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,103,Independent Lab,593,263,1198,18407.62,69.99,41.95,18404.12,69.97,41.95,3.5,0.01,0.0
420222,2021,107,Norman,MEDICARE,4,65 to 74 years,F,28,Ambulance,297,137,326,47371.47,345.77,98.08,41102.19,300.01,98.08,6269.28,45.76,0.0
427500,2021,145,Stearns,MEDICARE,3,45 to 64 years,F,78,Home Health,2166,588,918,352807.4,600.01,0.0,352807.4,600.01,0.0,0.0,0.0,0.0
420223,2021,107,Norman,MEDICARE,4,65 to 74 years,F,21,Ambulatory Surgery,113,27,252,35617.39,1319.16,1438.34,30100.79,1114.84,1150.68,5516.6,204.31,130.0
429402,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,13,Hospital Inpatient,255,20,154,224512.57,11225.62,8811.99,223956.57,11197.82,8811.99,556.0,27.8,0.0
420224,2021,107,Norman,MEDICARE,4,65 to 74 years,F,313,Clinic/Office,3717,1992,3650,316078.83,158.67,112.48,256319.6,128.67,83.43,59759.23,29.99,15.43
429403,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,15,Hospital Inpatient Professional Services,160,77,178,12443.14,161.59,48.13,12443.14,161.59,48.13,0.0,0.0,0.0
420225,2021,107,Norman,MEDICARE,4,65 to 74 years,F,28,DME (Durable Medical Equipment),247,141,320,18839.16,133.61,131.61,14857.35,105.37,102.09,3981.81,28.23,25.03
429404,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,97,Hospital Outpatient,4540,1053,1128,588169.14,558.56,186.73,585508.82,556.03,186.44,2660.32,2.52,0.0
420226,2021,107,Norman,MEDICARE,4,65 to 74 years,F,67,Emergency department,477,134,778,48516.4,362.06,187.25,43649.92,325.74,168.05,4866.48,36.31,12.97
429405,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,35,Independent Lab,166,64,417,5376.09,84.0,86.28,5376.09,84.0,86.28,0.0,0.0,0.0
420227,2021,107,Norman,MEDICARE,4,65 to 74 years,F,14,Home Health,272,88,164,40542.42,460.7,75.02,40542.42,460.7,75.02,0.0,0.0,0.0
429408,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,F,41,Other,2127,1471,489,205705.73,139.84,71.2,205519.73,139.71,69.27,186.0,0.12,0.0
420229,2021,107,Norman,MEDICARE,4,65 to 74 years,F,29,Hospital Inpatient,620,45,329,555800.8,12351.12,8761.47,525425.8,11676.12,7666.12,30375.0,675.0,100.0
429409,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,12,Ambulance,50,41,137,2634.21,64.24,35.2,2634.21,64.24,35.2,0.0,0.0,0.0
420230,2021,107,Norman,MEDICARE,4,65 to 74 years,F,37,Hospital Inpatient Professional Services,508,178,427,52251.38,293.54,175.81,45599.22,256.17,143.37,6652.16,37.37,20.1
429411,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,69,Clinic/Office,1149,695,776,39621.59,57.0,27.73,38430.72,55.29,24.8,1190.87,1.71,0.0
420231,2021,107,Norman,MEDICARE,4,65 to 74 years,F,324,Hospital Outpatient,13637,2962,3814,1700175.59,573.99,189.44,1393580.07,470.48,159.37,306595.52,103.5,23.75
429413,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,24,Emergency department,156,54,270,15106.35,279.74,111.96,15031.35,278.35,111.96,75.0,1.38,0.0
420232,2021,107,Norman,MEDICARE,4,65 to 74 years,F,136,Independent Lab,1023,363,1580,40399.33,111.29,47.93,39418.79,108.59,47.93,980.54,2.7,0.0
429418,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,61,Hospital Outpatient,2886,634,702,236573.47,373.14,121.88,235534.03,371.5,121.43,1039.44,1.63,0.0
420233,2021,107,Norman,MEDICARE,4,65 to 74 years,F,12,Inpatient Non-acute,141,22,139,101166.28,4598.46,216.13,100264.46,4557.47,205.08,901.82,40.99,0.0
429419,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,16,Independent Lab,95,34,187,1137.81,33.46,3.87,1137.81,33.46,3.87,0.0,0.0,0.0
420235,2021,107,Norman,MEDICARE,4,65 to 74 years,F,195,Other,1231,671,2271,113711.18,169.46,77.59,98220.59,146.37,63.66,15490.59,23.08,0.0
429422,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,3,45 to 64 years,M,29,Other,1386,878,336,74611.44,84.97,15.87,74579.94,84.94,15.87,31.5,0.03,0.0
420238,2021,107,Norman,MEDICARE,4,65 to 74 years,M,27,Ambulance,109,49,300,38479.71,785.3,451.39,32753.95,668.44,353.53,5725.76,116.85,0.0
429438,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,4,65 to 74 years,M,12,Clinic/Office,119,88,131,2507.32,28.49,0.0,2507.32,28.49,0.0,0.0,0.0,0.0
420239,2021,107,Norman,MEDICARE,4,65 to 74 years,M,16,Ambulatory Surgery,80,24,192,32379.69,1349.15,1532.02,27534.41,1147.26,1396.66,4845.28,201.88,175.26
429446,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,11,Clinic/Office,244,198,124,3455.42,17.45,0.0,3455.42,17.45,0.0,0.0,0.0,0.0
420240,2021,107,Norman,MEDICARE,4,65 to 74 years,M,286,Clinic/Office,2848,1531,3349,347841.13,227.19,123.92,278889.2,182.16,87.62,68951.93,45.03,20.0
429452,2021,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,11,Hospital Outpatient,271,83,132,1129.76,13.61,0.0,1129.76,13.61,0.0,0.0,0.0,0.0
420241,2021,107,Norman,MEDICARE,4,65 to 74 years,M,51,DME (Durable Medical Equipment),333,254,577,49786.95,196.01,75.68,37881.09,149.13,58.78,11905.86,46.87,15.93
429467,2021,157,Wabasha,COMMERCIAL,1,18 years and under,F,378,Clinic/Office,3354,1608,4261,433040.44,269.3,151.06,353047.45,219.55,122.55,79992.99,49.74,0.0
420242,2021,107,Norman,MEDICARE,4,65 to 74 years,M,73,Emergency department,409,113,846,37199.17,329.19,182.04,33194.96,293.76,149.44,4004.21,35.43,9.86
429469,2021,157,Wabasha,COMMERCIAL,1,18 years and under,F,57,Emergency department,244,90,654,124280.07,1380.88,1017.03,91669.9,1018.55,738.25,32610.17,362.33,147.13
420245,2021,107,Norman,MEDICARE,4,65 to 74 years,M,35,Hospital Inpatient,760,45,397,766709.39,17037.98,13200.27,725035.9,16111.9,11813.38,41673.49,926.07,1484.0
429470,2021,157,Wabasha,COMMERCIAL,1,18 years and under,F,20,Hospital Inpatient,159,21,127,138942.23,6616.29,2862.73,115369.24,5493.77,1757.59,23572.99,1122.52,783.52
420246,2021,107,Norman,MEDICARE,4,65 to 74 years,M,38,Hospital Inpatient Professional Services,750,261,428,88233.56,338.05,149.45,78512.28,300.81,139.77,9721.28,37.24,0.0
429471,2021,157,Wabasha,COMMERCIAL,1,18 years and under,F,22,Hospital Inpatient Professional Services,86,61,148,41100.61,673.78,325.32,34479.77,565.24,248.16,6620.84,108.53,0.0
420247,2021,107,Norman,MEDICARE,4,65 to 74 years,M,297,Hospital Outpatient,11274,2497,3449,1521620.59,609.37,187.53,1287986.84,515.81,157.58,233633.75,93.56,20.0
429472,2021,157,Wabasha,COMMERCIAL,1,18 years and under,F,142,Hospital Outpatient,1276,402,1641,522680.0,1300.19,251.84,444862.6,1106.62,190.0,77817.4,193.57,0.0
420248,2021,107,Norman,MEDICARE,4,65 to 74 years,M,113,Independent Lab,1178,329,1317,40879.89,124.25,42.7,39860.01,121.15,39.6,1019.88,3.09,0.0
429473,2021,157,Wabasha,COMMERCIAL,1,18 years and under,F,141,Independent Lab,772,367,1610,52558.04,143.2,94.05,47129.86,128.41,92.07,5428.18,14.79,0.0
420251,2021,107,Norman,MEDICARE,4,65 to 74 years,M,179,Other,1088,703,2067,78618.94,111.83,39.73,68108.45,96.88,37.54,10510.49,14.95,0.0
429474,2021,157,Wabasha,COMMERCIAL,1,18 years and under,F,83,Other,326,236,956,42146.19,178.58,127.95,28634.33,121.33,79.53,13511.86,57.25,29.78
420253,2021,107,Norman,MEDICARE,5,75 years and older,F,54,Ambulance,256,106,610,68779.5,648.86,709.68,56679.34,534.71,574.31,12100.16,114.15,114.86
429476,2021,157,Wabasha,COMMERCIAL,1,18 years and under,M,381,Clinic/Office,3156,1388,4308,373163.91,268.85,156.04,287691.29,207.27,122.55,85472.62,61.57,0.0
420254,2021,107,Norman,MEDICARE,5,75 years and older,F,17,Ambulatory Surgery,99,25,204,41591.69,1663.66,1889.51,35218.47,1408.73,1515.83,6373.22,254.92,321.1
429478,2021,157,Wabasha,COMMERCIAL,1,18 years and under,M,68,Emergency department,287,87,759,141360.42,1624.83,1430.34,88941.42,1022.31,873.77,52419.0,602.51,500.0
420255,2021,107,Norman,MEDICARE,5,75 years and older,F,337,Clinic/Office,4028,2398,3953,499701.6,208.38,148.0,396754.99,165.45,102.62,102946.61,42.93,24.4
429479,2021,157,Wabasha,COMMERCIAL,1,18 years and under,M,21,Hospital Inpatient,153,22,168,108616.65,4937.12,2886.45,89023.96,4046.54,2153.45,19592.69,890.57,323.72
420256,2021,107,Norman,MEDICARE,5,75 years and older,F,33,DME (Durable Medical Equipment),264,181,382,20842.47,115.15,136.87,15615.39,86.27,103.11,5227.08,28.87,28.74
429480,2021,157,Wabasha,COMMERCIAL,1,18 years and under,M,20,Hospital Inpatient Professional Services,63,45,149,22187.61,493.05,355.94,15623.3,347.18,250.98,6564.31,145.87,0.0
420257,2021,107,Norman,MEDICARE,5,75 years and older,F,122,Emergency department,868,239,1417,77838.2,325.68,173.86,69287.53,289.9,123.72,8550.67,35.77,10.48
429481,2021,157,Wabasha,COMMERCIAL,1,18 years and under,M,135,Hospital Outpatient,1004,279,1526,486121.02,1742.36,226.83,416997.27,1494.61,190.0,69123.75,247.75,0.0
420258,2021,107,Norman,MEDICARE,5,75 years and older,F,37,Home Health,663,278,428,80466.77,289.44,75.02,80466.77,289.44,75.02,0.0,0.0,0.0
429482,2021,157,Wabasha,COMMERCIAL,1,18 years and under,M,111,Independent Lab,436,207,1318,29491.08,142.46,95.74,24712.83,119.38,94.05,4778.25,23.08,0.0
420259,2021,107,Norman,MEDICARE,5,75 years and older,F,16,Hospice,783,67,135,205666.45,3069.64,4132.49,205666.45,3069.64,4132.49,0.0,0.0,0.0
429484,2021,157,Wabasha,COMMERCIAL,1,18 years and under,M,57,Other,206,151,661,32160.98,212.98,134.59,20850.2,138.08,71.78,11310.78,74.9,0.0
420260,2021,107,Norman,MEDICARE,5,75 years and older,F,52,Hospital Inpatient,1304,79,587,1156908.51,14644.41,10139.37,1086107.97,13748.2,8987.52,70800.54,896.2,1484.0
429488,2021,157,Wabasha,COMMERCIAL,2,19 to 44 years,F,570,Clinic/Office,6388,3179,6352,1089242.09,342.63,154.38,826436.29,259.96,101.31,262805.8,82.66,0.0
420261,2021,107,Norman,MEDICARE,5,75 years and older,F,56,Hospital Inpatient Professional Services,1110,381,635,117216.67,307.65,169.08,97342.38,255.49,137.94,19874.29,52.16,20.77
429489,2021,157,Wabasha,COMMERCIAL,2,19 to 44 years,F,37,DME (Durable Medical Equipment),59,55,427,13170.51,239.46,115.7,9211.89,167.48,48.0,3958.62,71.97,0.0
420262,2021,107,Norman,MEDICARE,5,75 years and older,F,334,Hospital Outpatient,15733,3580,3924,1979180.13,552.84,201.79,1643498.26,459.07,169.15,335681.87,93.76,10.0
429490,2021,157,Wabasha,COMMERCIAL,2,19 to 44 years,F,90,Emergency department,474,137,1036,257500.43,1879.56,1437.89,195536.05,1427.27,1123.85,61964.38,452.29,150.0
402020,2021,009,Benton,COMMERCIAL,2,19 to 44 years,M,56,DME (Durable Medical Equipment),240,178,644,46178.28,259.42,76.66,33767.31,189.7,61.33,12410.97,69.72,0.0
429491,2021,157,Wabasha,COMMERCIAL,2,19 to 44 years,F,48,Hospital Inpatient,486,50,558,892362.92,17847.25,11095.25,834995.34,16699.9,9941.84,57367.58,1147.35,611.25
402021,2021,009,Benton,COMMERCIAL,2,19 to 44 years,M,184,Emergency department,855,280,2102,297972.19,1064.18,886.7,191118.65,682.56,451.84,106853.54,381.61,100.0
429492,2021,157,Wabasha,COMMERCIAL,2,19 to 44 years,F,47,Hospital Inpatient Professional Services,218,88,542,396524.26,4505.95,2842.1,319086.56,3625.98,1458.15,77437.7,879.97,0.0
402023,2021,009,Benton,COMMERCIAL,2,19 to 44 years,M,30,Hospital Inpatient,372,37,352,736441.42,19903.82,15903.09,701055.31,18947.44,13397.35,35386.11,956.38,0.0
429493,2021,157,Wabasha,COMMERCIAL,2,19 to 44 years,F,275,Hospital Outpatient,3456,867,3142,1508236.12,1739.6,371.74,1304245.7,1504.32,251.92,203990.42,235.28,0.0
402024,2021,009,Benton,COMMERCIAL,2,19 to 44 years,M,75,Hospital Inpatient Professional Services,473,215,870,146221.49,680.09,284.18,126614.71,588.9,263.51,19606.78,91.19,0.0
429494,2021,157,Wabasha,COMMERCIAL,2,19 to 44 years,F,302,Independent Lab,2426,1138,3412,175311.61,154.05,99.0,154884.05,136.1,99.0,20427.56,17.95,0.0
402025,2021,009,Benton,COMMERCIAL,2,19 to 44 years,M,468,Hospital Outpatient,5318,1120,5376,1311763.26,1171.21,309.75,1050054.16,937.54,74.85,261709.1,233.66,0.0
429496,2021,157,Wabasha,COMMERCIAL,2,19 to 44 years,F,179,Other,643,495,2041,71621.18,144.68,105.0,50252.4,101.52,65.55,21368.78,43.16,0.0
402026,2021,009,Benton,COMMERCIAL,2,19 to 44 years,M,891,Independent Lab,3975,1777,10249,176793.14,99.48,101.35,166656.3,93.78,101.35,10136.84,5.7,0.0
429500,2021,157,Wabasha,COMMERCIAL,2,19 to 44 years,M,424,Clinic/Office,3262,1928,4777,412730.41,214.07,104.61,272030.59,141.09,40.94,140699.82,72.97,0.0
402028,2021,009,Benton,COMMERCIAL,2,19 to 44 years,M,620,Other,2630,1704,7142,774690.06,454.63,116.39,666670.52,391.23,42.56,108019.54,63.39,0.0
429601,2021,157,Wabasha,MEDICARE,3,45 to 64 years,F,43,DME (Durable Medical Equipment),405,224,516,44167.87,197.17,81.03,35078.84,156.6,54.75,9089.03,40.57,14.8
402029,2021,009,Benton,COMMERCIAL,2,19 to 44 years,M,19,Outpatient Other,205,174,225,66532.66,382.37,167.77,32407.89,186.25,94.37,34124.77,196.11,0.0
429602,2021,157,Wabasha,MEDICARE,3,45 to 64 years,F,83,Emergency department,829,197,983,52183.64,264.89,128.79,44811.95,227.47,95.85,7371.69,37.41,19.3
402030,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,40,Ambulance,631,307,460,56620.21,184.43,22.0,40661.52,132.44,22.0,15958.69,51.98,0.0
429603,2021,157,Wabasha,MEDICARE,3,45 to 64 years,F,11,Home Health,279,81,132,37070.89,457.66,140.0,37070.89,457.66,140.0,0.0,0.0,0.0
402031,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,150,Ambulatory Surgery,991,200,1757,1072719.41,5363.59,3184.69,937222.54,4686.11,2439.76,135496.87,677.48,0.0
429605,2021,157,Wabasha,MEDICARE,3,45 to 64 years,F,29,Hospital Inpatient,719,47,348,761940.28,16211.49,10424.76,721890.79,15359.37,10192.21,40049.49,852.11,1484.0
402032,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,1792,Clinic/Office,39302,15784,20819,3508582.31,222.28,133.34,2409153.83,152.63,59.76,1099428.48,69.65,11.0
429606,2021,157,Wabasha,MEDICARE,3,45 to 64 years,F,29,Hospital Inpatient Professional Services,719,297,337,68056.15,229.14,105.21,58773.62,197.89,103.5,9282.53,31.25,7.48
402033,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,71,DME (Durable Medical Equipment),240,161,815,52689.3,327.26,84.5,45489.37,282.54,67.39,7199.93,44.72,0.0
429607,2021,157,Wabasha,MEDICARE,3,45 to 64 years,F,187,Hospital Outpatient,9206,1912,2203,1291521.39,675.48,179.25,1109384.26,580.22,143.4,182137.13,95.26,26.36
402034,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,236,Emergency department,1146,357,2757,438751.86,1228.99,959.91,332818.64,932.26,697.16,105933.22,296.73,0.0
429608,2021,157,Wabasha,MEDICARE,3,45 to 64 years,F,106,Independent Lab,1239,403,1252,58198.46,144.41,61.98,57958.02,143.81,61.43,240.44,0.59,0.0
402036,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,69,Hospital Inpatient,1046,86,800,1947119.39,22640.92,14500.28,1915736.52,22276.0,14376.11,31382.87,364.91,0.0
429609,2021,157,Wabasha,MEDICARE,3,45 to 64 years,F,11,Inpatient Non-acute,906,142,131,416078.88,2930.13,19.65,366611.68,2581.77,19.65,49467.2,348.36,0.0
402037,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,187,Hospital Inpatient Professional Services,1214,514,2195,509566.6,991.37,261.06,469516.75,913.45,205.86,40049.85,77.91,0.0
429610,2021,157,Wabasha,MEDICARE,3,45 to 64 years,F,19,Inpatient Non-acute Professional Services,301,161,227,16077.45,99.85,90.33,12926.46,80.28,72.48,3150.99,19.57,15.94
402038,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,1107,Hospital Outpatient,18558,3463,12953,5385459.03,1555.14,547.98,4913377.12,1418.82,446.48,472081.91,136.32,0.0
429611,2021,157,Wabasha,MEDICARE,3,45 to 64 years,F,136,Other,1362,595,1604,69088.58,116.11,57.97,54462.2,91.53,42.79,14626.38,24.58,7.76
402039,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,968,Independent Lab,6418,2526,11299,317459.15,125.67,100.0,290842.72,115.13,99.76,26616.43,10.53,0.0
429613,2021,157,Wabasha,MEDICARE,3,45 to 64 years,M,31,Ambulance,161,52,366,35262.73,678.12,511.69,27729.84,533.26,402.33,7532.89,144.86,95.18
402042,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,690,Other,3970,2583,8096,680742.18,263.54,94.25,584548.53,226.3,59.95,96193.65,37.24,0.0
429614,2021,157,Wabasha,MEDICARE,3,45 to 64 years,M,166,Clinic/Office,2082,1142,1948,158338.7,138.65,110.81,124072.82,108.64,76.72,34265.88,30.0,20.0
402043,2021,009,Benton,COMMERCIAL,3,45 to 64 years,F,15,Outpatient Other,1282,737,170,240881.65,326.84,279.63,232740.51,315.79,279.63,8141.14,11.04,0.0
429615,2021,157,Wabasha,MEDICARE,3,45 to 64 years,M,42,DME (Durable Medical Equipment),590,331,495,52238.27,157.81,72.34,41140.28,124.29,53.25,11097.99,33.52,16.64
402045,2021,009,Benton,COMMERCIAL,3,45 to 64 years,M,32,Ambulance,326,165,371,85721.09,519.52,22.0,79514.74,481.9,22.0,6206.35,37.61,0.0
429616,2021,157,Wabasha,MEDICARE,3,45 to 64 years,M,77,Emergency department,615,150,890,49346.57,328.97,177.86,43818.51,292.12,143.15,5528.06,36.85,16.81
402046,2021,009,Benton,COMMERCIAL,3,45 to 64 years,M,116,Ambulatory Surgery,749,143,1376,886085.39,6196.4,2878.57,812004.14,5678.35,2410.66,74081.25,518.05,0.0
429619,2021,157,Wabasha,MEDICARE,3,45 to 64 years,M,26,Hospital Inpatient,824,45,312,575676.17,12792.8,11747.02,536941.72,11932.03,11322.13,38734.45,860.76,800.0
402047,2021,009,Benton,COMMERCIAL,3,45 to 64 years,M,1553,Clinic/Office,28010,10684,18065,2680646.47,250.9,141.03,1872105.14,175.22,57.22,808541.33,75.67,21.06
429620,2021,157,Wabasha,MEDICARE,3,45 to 64 years,M,26,Hospital Inpatient Professional Services,670,222,312,48889.45,220.22,128.62,41309.07,186.07,107.07,7580.38,34.14,17.67
402048,2021,009,Benton,COMMERCIAL,3,45 to 64 years,M,83,DME (Durable Medical Equipment),426,317,988,110531.61,348.68,81.78,99390.6,313.53,63.25,11141.01,35.14,0.0
429621,2021,157,Wabasha,MEDICARE,3,45 to 64 years,M,184,Hospital Outpatient,7464,1556,2155,923950.94,593.79,147.64,748478.22,481.02,123.46,175472.72,112.77,20.98
402049,2021,009,Benton,COMMERCIAL,3,45 to 64 years,M,215,Emergency department,991,305,2544,373986.41,1226.18,938.08,245669.16,805.47,529.83,128317.25,420.71,52.87
429622,2021,157,Wabasha,MEDICARE,3,45 to 64 years,M,84,Independent Lab,1061,306,1002,30302.62,99.02,42.84,29982.9,97.98,40.79,319.72,1.04,0.0
402052,2021,009,Benton,COMMERCIAL,3,45 to 64 years,M,55,Hospital Inpatient,769,67,643,1818424.89,27140.67,18300.26,1767799.92,26385.07,14722.03,50624.97,755.59,0.0
429624,2021,157,Wabasha,MEDICARE,3,45 to 64 years,M,14,Inpatient Non-acute Professional Services,319,145,168,32058.24,221.09,89.25,25281.18,174.35,70.05,6777.06,46.73,17.51
402053,2021,009,Benton,COMMERCIAL,3,45 to 64 years,M,168,Hospital Inpatient Professional Services,1228,578,1975,342171.99,591.99,271.92,311459.19,538.85,248.55,30712.8,53.13,0.0
429625,2021,157,Wabasha,MEDICARE,3,45 to 64 years,M,126,Other,1513,714,1478,112748.38,157.91,77.0,89129.53,124.83,58.04,23618.85,33.07,14.3
402054,2021,009,Benton,COMMERCIAL,3,45 to 64 years,M,646,Hospital Outpatient,13274,2387,7592,5095162.85,2134.54,449.39,4565947.94,1912.83,263.53,529214.91,221.7,0.0
429627,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,94,Ambulance,636,254,1078,105155.99,413.99,389.16,86442.48,340.32,189.16,18713.51,73.67,0.0
402055,2021,009,Benton,COMMERCIAL,3,45 to 64 years,M,773,Independent Lab,4297,1669,9090,203805.85,122.11,100.0,183596.59,110.0,100.0,20209.26,12.1,0.0
429629,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,1297,Clinic/Office,17003,8675,15324,1396385.6,160.96,90.25,1132971.26,130.6,63.58,263414.34,30.36,15.0
402058,2021,009,Benton,COMMERCIAL,3,45 to 64 years,M,563,Other,3084,1570,6614,299804.79,190.95,100.77,228453.34,145.51,50.9,71351.45,45.44,0.0
429630,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,164,DME (Durable Medical Equipment),1272,909,1943,114434.34,125.89,49.92,90178.12,99.2,36.96,24256.22,26.68,8.21
402062,2021,009,Benton,COMMERCIAL,4,65 to 74 years,F,89,Clinic/Office,2040,806,1048,187547.3,232.68,150.03,135528.57,168.14,80.88,52018.73,64.53,0.0
429631,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,301,Emergency department,2289,558,3542,214461.96,384.34,206.81,195868.07,351.01,172.67,18593.89,33.32,11.81
402064,2021,009,Benton,COMMERCIAL,4,65 to 74 years,F,14,Emergency department,61,24,159,10572.67,440.52,100.15,8188.8,341.2,74.25,2383.87,99.32,0.0
429632,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,22,Home Health,915,597,255,103494.94,173.35,57.57,103494.94,173.35,57.57,0.0,0.0,0.0
402067,2021,009,Benton,COMMERCIAL,4,65 to 74 years,F,14,Hospital Inpatient Professional Services,214,94,159,16188.74,172.22,45.34,14803.24,157.48,45.34,1385.5,14.73,0.0
429633,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,15,Hospice,873,44,127,176449.76,4010.22,4896.75,176449.76,4010.22,4896.75,0.0,0.0,0.0
402068,2021,009,Benton,COMMERCIAL,4,65 to 74 years,F,57,Hospital Outpatient,645,133,660,120853.69,908.67,314.41,110479.27,830.67,266.04,10374.42,78.0,0.0
429634,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,118,Hospital Inpatient,2914,178,1364,3323529.29,18671.51,13802.87,3159768.93,17751.51,13406.95,163760.36,920.0,200.0
402069,2021,009,Benton,COMMERCIAL,4,65 to 74 years,F,50,Independent Lab,450,190,587,9491.14,49.95,16.32,8563.58,45.07,4.7,927.56,4.88,0.0
429635,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,126,Hospital Inpatient Professional Services,2369,812,1460,276258.47,340.21,133.29,244388.78,300.97,113.48,31869.69,39.24,6.81
402072,2021,009,Benton,COMMERCIAL,4,65 to 74 years,F,32,Other,550,349,371,39660.41,113.64,96.4,37477.42,107.38,96.4,2182.99,6.25,0.0
429636,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,1380,Hospital Outpatient,46990,10850,16261,5875933.46,541.56,149.4,5044546.73,464.93,128.34,831386.73,76.62,8.21
402076,2021,009,Benton,COMMERCIAL,4,65 to 74 years,M,107,Clinic/Office,2575,961,1273,234128.36,243.62,139.5,165014.45,171.71,74.02,69113.91,71.91,0.0
429637,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,636,Independent Lab,5586,1869,7530,189130.28,101.19,87.82,186843.22,99.96,87.06,2287.06,1.22,0.0
402078,2021,009,Benton,COMMERCIAL,4,65 to 74 years,M,17,Emergency department,82,25,204,21044.38,841.77,798.02,15655.05,626.2,323.8,5389.33,215.57,0.0
429638,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,31,Inpatient Non-acute,743,116,344,900659.37,7764.3,1700.02,843782.67,7273.98,1474.31,56876.7,490.31,0.0
402079,2021,009,Benton,COMMERCIAL,4,65 to 74 years,M,11,Hospital Inpatient,268,18,132,470036.62,26113.14,22713.55,469536.62,26085.36,22713.55,500.0,27.77,0.0
429639,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,44,Inpatient Non-acute Professional Services,755,534,502,234288.64,438.74,95.46,228001.72,426.96,89.98,6286.92,11.77,0.0
402080,2021,009,Benton,COMMERCIAL,4,65 to 74 years,M,22,Hospital Inpatient Professional Services,322,104,254,132386.1,1272.94,338.49,126051.25,1212.03,331.53,6334.85,60.91,0.0
429640,2021,157,Wabasha,MEDICARE,4,65 to 74 years,F,890,Other,7408,4695,10503,678726.37,144.56,48.02,597137.9,127.18,40.3,81588.47,17.37,0.0
402081,2021,009,Benton,COMMERCIAL,4,65 to 74 years,M,55,Hospital Outpatient,1684,285,641,985884.61,3459.24,382.99,947137.3,3323.28,297.57,38747.31,135.95,0.0
429643,2021,157,Wabasha,MEDICARE,4,65 to 74 years,M,92,Ambulance,611,241,1062,99326.95,412.14,395.79,80177.77,332.68,316.5,19149.18,79.45,0.0
402082,2021,009,Benton,COMMERCIAL,4,65 to 74 years,M,63,Independent Lab,369,122,742,13371.25,109.6,75.49,11899.13,97.53,75.0,1472.12,12.06,0.0
